Time stamp,Irradiance DNI from weather file | (W/m2),Inverter DC input power | (kW)
1587,0,
1588,0,
1589,0,
1590,0,
1591,0,
1592,0,
1593,0,
1594,0,
1595,0,
1596,0,
1597,901.32086,1571794
1598,1041.8135,2570588.8
1599,1087.1687,2692964.5
1600,1107.1785,2578887
1601,1116.1516,2406137.2
1602,1118.3555,2355594.5
1603,1114.669,2467712.8
1604,1103.5895,2589644.2
1605,1079.441,2736280.2
1606,1022.3009,2575091.8
1607,815.7504,1058957.1
1608,0,
1609,0,
1610,0,
1611,0,
1612,0,
1613,0,
1614,0,
1615,0,
1616,0,
1617,0,
1618,0,
1619,0,
1620,0,
1621,908.4042,1672197.4
1622,1043.4515,2654617.5
1623,1087.6934,2738241.8
1624,1107.3156,2574366.2
1625,1116.129,2436904
1626,1118.2787,2361907.8
1627,1114.6155,2437726.2
1628,1103.6578,2653227
1629,1079.8419,2726058.8
1630,1023.76636,2540827.2
1631,823.8105,1088482.1
1632,0,
1633,0,
1634,0,
1635,0,
1636,0,
1637,0,
1638,0,
1639,0,
1640,0,
1641,0,
1642,0,
1643,0,
1644,0,
1645,915.14294,1709369.9
1646,1045.027,2609247.5
1647,1088.1908,2694775.5
1648,1107.435,2561086.5
1649,1116.0912,2390601.2
1650,1118.1876,2327013.8
1651,1114.5469,2427170
1652,1103.7078,2547381
1653,1080.2155,2651038.8
1654,1025.1696,2507728.8
1655,831.4815,1114619.5
1656,0,
1657,0,
1658,0,
1659,0,
1660,0,
1661,0,
1662,0,
1663,0,
1664,0,
1665,0,
1666,0,
1667,0,
1668,0,
1669,921.55426,1716110.9
1670,1046.5415,2522043.5
1671,1088.6611,2624191.5
1672,1107.5364,2487976.8
1673,1116.0383,2361893.2
1674,1118.0824,2304550.2
1675,1114.4633,2376685.5
1676,1103.7397,2533577.2
1677,1080.5621,2604819
1678,1026.5132,2476241
1679,838.78674,1139040.2
1680,0,
1681,0,
1682,0,
1683,0,
1684,0,
1685,0,
1686,0,
1687,0,
1688,0,
1689,0,
1690,0,
1691,0,
1692,0,0
1693,927.6549,1781186
1694,1047.9958,2524373.5
1695,1089.1051,2642176
1696,1107.6202,2513986.8
1697,1115.9712,2351023
1698,1117.9633,2302105.2
1699,1114.365,2387862.5
1700,1103.7543,2544617.8
1701,1080.883,2624189.5
1702,1027.7992,2545087.8
1703,845.74854,1186596.1
1704,0,
1705,0,
1706,0,
1707,0,
1708,0,
1709,0,
1710,0,
1711,0,
1712,0,
1713,0,
1714,0,
1715,0,
1716,0,0
1717,933.46063,1839318
1718,1049.3921,2547336
1719,1089.5231,2602856
1720,1107.6866,2507984.2
1721,1115.89,2363143.2
1722,1117.831,2343247.2
1723,1114.2526,2429129.8
1724,1103.7516,2589033
1725,1081.179,2651444.2
1726,1029.0303,2520483.8
1727,852.38684,1228829.6
1728,0,
1729,0,
1730,0,
1731,0,
1732,0,
1733,0,
1734,0,
1735,0,
1736,0,
1737,0,
1738,0,
1739,0,
1740,209.31697,20690.244
1741,938.9859,1912333.4
1742,1050.731,2580717.5
1743,1089.9152,2677169.8
1744,1107.7361,2544346.8
1745,1115.7944,2408854.8
1746,1117.6852,2345583
1747,1114.1262,2438345.8
1748,1103.7322,2582125
1749,1081.4504,2686436.2
1750,1030.2079,2493403.2
1751,858.7202,1256871.6
1752,0,
1753,0,
1754,0,
1755,0,
1756,0,
1757,0,
1758,0,
1759,0,
1760,0,
1761,0,
1762,0,
1763,0,
1764,253.72493,37133.043
1765,944.24524,1981467.1
1766,1052.0142,2618870.2
1767,1090.2821,2708571.2
1768,1107.7687,2566286.5
1769,1115.6853,2430425.5
1770,1117.5267,2363586.5
1771,1113.9865,2456650.5
1772,1103.6969,2594912
1773,1081.6981,2666204.5
1774,1031.334,2483945
1775,864.7661,1295414.9
1776,0,
1777,0,
1778,0,
1779,0,
1780,0,
1781,0,
1782,0,
1783,0,
1784,0,
1785,0,
1786,0,
1787,0,
1788,298.75613,58263.58
1789,949.2521,2021434.6
1790,1053.2429,2592751.5
1791,1090.624,2699652.5
1792,1107.7849,2526794.2
1793,1115.5627,2360161
1794,1117.3556,2339779.2
1795,1113.8333,2398259.8
1796,1103.6456,2566746.2
1797,1081.9232,2660462.2
1798,1032.4106,2494708.2
1799,870.54034,1329068.8
1800,0,
1801,0,
1802,0,
1803,0,
1804,0,
1805,0,
1806,0,
1807,0,
1808,0,
1809,0,
1810,0,
1811,0,
1812,343.13263,84576.48
1813,954.0187,2053103.9
1814,1054.4185,2563245.2
1815,1090.9415,2651575.5
1816,1107.7847,2504919.2
1817,1115.4266,2373197
1818,1117.1719,2300226.2
1819,1113.6672,2368122.8
1820,1103.5789,2539290.8
1821,1082.1255,2631206.8
1822,1033.4395,2486244.5
1823,876.0577,1341462.1
1824,0,
1825,0,
1826,0,
1827,0,
1828,0,
1829,0,
1830,0,
1831,0,
1832,0,
1833,0,
1834,0,
1835,0,
1836,385.9704,113571.875
1837,958.5573,2094481.2
1838,1055.5424,2552986.5
1839,1091.2354,2605309.5
1840,1107.7688,2503400.8
1841,1115.278,2370227.8
1842,1116.9762,2317227
1843,1113.4886,2439891
1844,1103.4974,2564618
1845,1082.3064,2615968.5
1846,1034.4221,2471291
1847,881.33203,1370585
1848,0,
1849,0,
1850,0,
1851,0,
1852,0,
1853,0,
1854,0,
1855,0,
1856,0,
1857,0,
1858,0,
1859,0,
1860,426.7175,150168.62
1861,962.87885,2175741
1862,1056.6156,2594918.8
1863,1091.5054,2624423.5
1864,1107.7373,2491304.5
1865,1115.1163,2317967.5
1866,1116.7688,2260433.2
1867,1113.2976,2352687.8
1868,1103.4011,2531887.5
1869,1082.466,2595671
1870,1035.36,2445974.2
1871,886.3762,1410228.9
1872,0,
1873,0,
1874,0,
1875,0,
1876,0,
1877,0,
1878,0,
1879,0,
1880,0,
1881,0,
1882,0,
1883,0,
1884,465.07455,184834.78
1885,966.9941,2166868.5
1886,1057.6396,2542025
1887,1091.7524,2600092
1888,1107.6904,2481130
1889,1114.9425,2348509
1890,1116.5498,2346170.8
1891,1113.0947,2462429
1892,1103.2906,2585418.8
1893,1082.6051,2673918.5
1894,1036.2549,2548230.2
1895,891.2023,1478596.6
1896,0,
1897,0,
1898,0,
1899,0,
1900,0,
1901,0,
1902,0,
1903,0,
1904,0,
1905,0,
1906,0,
1907,0,
1908,500.92233,226425
1909,970.9135,2286497
1910,1058.6163,2652777
1911,1091.977,2721727.5
1912,1107.6289,2581913.8
1913,1114.7566,2423356.8
1914,1116.32,2385429.2
1915,1112.8804,2494538
1916,1103.1667,2614081.5
1917,1082.7246,2713672.5
1918,1037.1082,2542863.5
1919,895.82166,1522704.1
1920,0,
1921,0,
1922,0,
1923,0,
1924,0,
1925,0,
1926,0,
1927,0,
1928,0,
1929,0,
1930,0,
1931,0,
1932,534.2614,272508.5
1933,974.6461,2283968.5
1934,1059.5461,2573645.8
1935,1092.1794,2649914.8
1936,1107.5525,2527473
1937,1114.559,2401227
1938,1116.0789,2369299.5
1939,1112.6545,2422341.5
1940,1103.029,2541907.5
1941,1082.8247,2611965.2
1942,1037.9214,2462855
1943,900.2445,1511512.1
1944,0,
1945,0,
1946,0,
1947,0,
1948,0,
1949,0,
1950,0,
1951,0,
1952,0,
1953,0,
1954,0,
1955,0,
1956,565.1693,320615.16
1957,978.2014,2369602.2
1958,1060.4309,2728765.2
1959,1092.3606,2786859
1960,1107.4622,2631938.8
1961,1114.35,2497491
1962,1115.8276,2454101
1963,1112.4181,2541396.2
1964,1102.8788,2693405.2
1965,1082.9062,2732297
1966,1038.6959,2596051.5
1967,904.4809,1598853.8
1968,0,
1969,0,
1970,0,
1971,0,
1972,0,
1973,0,
1974,0,
1975,0,
1976,0,
1977,0,
1978,0,
1979,0,
1980,593.76794,370492.56
1981,981.5875,2325423
1982,1061.2717,2626804
1983,1092.5204,2700035.5
1984,1107.3578,2546786.2
1985,1114.1298,2420097.8
1986,1115.5659,2387001.5
1987,1112.1707,2450968
1988,1102.7157,2582108.2
1989,1082.9696,2706868.2
1990,1039.4329,2564676.5
1991,908.5399,1626814
1992,0,
1993,0,
1994,0,
1995,0,
1996,0,
1997,0,
1998,0,
1999,0,
2000,0,
2001,0,
2002,0,
2003,0,
2004,620.20325,419029.78
2005,984.8125,2392834.2
2006,1062.0698,2646981.2
2007,1092.6597,2728942.5
2008,1107.2399,2596960.2
2009,1113.8986,2478555.5
2010,1115.2942,2424956.8
2011,1111.9131,2500529.8
2012,1102.5406,2635064.8
2013,1083.0157,2646531.2
2014,1040.1338,2531782.2
2015,912.4306,1649969
2016,0,
2017,0,
2018,0,
2019,0,
2020,0,
2021,0,
2022,0,
2023,0,
2024,0,
2025,0,
2026,0,
2027,0,
2028,644.6301,474471.94
2029,987.8843,2380891.5
2030,1062.8265,2691200
2031,1092.7792,2738474
2032,1107.1089,2594486
2033,1113.6571,2478206.2
2034,1115.0131,2435986.8
2035,1111.6455,2500923.5
2036,1102.3538,2643879.2
2037,1083.0447,2711777.5
2038,1040.7997,2572529
2039,916.16077,1695031.6
2040,0,
2041,0,
2042,0,
2043,0,
2044,0,
2045,0,
2046,0,
2047,0,
2048,0,
2049,0,
2050,0,
2051,0,
2052,667.2045,523621.84
2053,990.80994,2376051
2054,1063.543,2621681.2
2055,1092.8792,2711872.5
2056,1106.9651,2598992.2
2057,1113.4054,2467638.2
2058,1114.7225,2436603
2059,1111.3685,2528124.8
2060,1102.1556,2629238.2
2061,1083.0574,2709513.8
2062,1041.432,2579714.8
2063,919.73804,1721472
2064,0,
2065,0,
2066,0,
2067,0,
2068,0,
2069,0,
2070,0,
2071,0,
2072,0,
2073,0,
2074,0,
2075,0,
2076,688.07684,576921.4
2077,993.59625,2428920.5
2078,1064.2203,2707266.2
2079,1092.96,2770771
2080,1106.8088,2653651
2081,1113.1438,2530130
2082,1114.4231,2483976.8
2083,1111.0823,2564910.8
2084,1101.9465,2689240.8
2085,1083.0542,2704236.8
2086,1042.0317,2610487
2087,923.16974,1781069.4
2088,0,0
2089,0,
2090,0,
2091,0,
2092,0,
2093,0,
2094,0,
2095,0,
2096,0,
2097,0,
2098,0,
2099,0,
2100,707.38934,624357
2101,996.24963,2416576.5
2102,1064.8595,2730809
2103,1093.0222,2748080.8
2104,1106.64,2593106.5
2105,1112.8726,2460803.5
2106,1114.1145,2403594.8
2107,1110.7867,2481730
2108,1101.7266,2599508
2109,1083.0354,2648356.8
2110,1042.5999,2504168
2111,926.4624,1729851
2112,0,0
2113,0,
2114,0,
2115,0,
2116,0,
2117,0,
2118,0,
2119,0,
2120,0,
2121,0,
2122,0,
2123,0,
2124,725.2744,686575.25
2125,998.77606,2391264.2
2126,1065.4624,2625172.2
2127,1093.0664,2698868.5
2128,1106.4598,2548689
2129,1112.5919,2423510.5
2130,1113.7981,2383896.5
2131,1110.4829,2412059
2132,1101.4966,2559225.5
2133,1083.0021,2613056.2
2134,1043.1377,2462600.2
2135,929.62286,1760056.8
2136,188.92383,13256.21
2137,0,
2138,0,
2139,0,
2140,0,
2141,0,
2142,0,
2143,0,
2144,0,
2145,0,
2146,0,
2147,0,
2148,741.85406,726199.4
2149,1001.18164,2395941.8
2150,1066.0294,2666161
2151,1093.0933,2732221.2
2152,1106.2684,2600894.2
2153,1112.3026,2493559
2154,1113.4734,2472920.5
2155,1110.1708,2496659.2
2156,1101.2568,2666709.8
2157,1082.9547,2732569.2
2158,1043.6466,2601534.5
2159,932.657,1839250.2
2160,216.0337,21741.082
2161,0,
2162,0,
2163,0,
2164,0,
2165,0,
2166,0,
2167,0,
2168,0,
2169,0,
2170,0,
2171,0,
2172,757.2398,814509.8
2173,1003.4714,2514824.8
2174,1066.5619,2764040.8
2175,1093.103,2831376.5
2176,1106.0656,2633433.5
2177,1112.0048,2552515.5
2178,1113.1411,2526250.2
2179,1109.8506,2584532.8
2180,1101.0074,2714076
2181,1082.8934,2722566.2
2182,1044.1271,2586983.8
2183,935.57074,1873831.4
2184,243.7521,31552.1
2185,0,
2186,0,
2187,0,
2188,0,
2189,0,
2190,0,
2191,0,
2192,0,
2193,0,
2194,0,
2195,0,
2196,771.53284,849761.4
2197,1005.65076,2462111.2
2198,1067.0605,2695841.8
2199,1093.0962,2736476
2200,1105.8519,2598199.8
2201,1111.6982,2480020.5
2202,1112.8009,2440892.8
2203,1109.5227,2509152.8
2204,1100.7491,2599680.2
2205,1082.8188,2716395.8
2206,1044.5803,2589594.8
2207,938.3695,1888653.5
2208,271.65884,42135.406
2209,0,
2210,0,
2211,0,
2212,0,
2213,0,
2214,0,
2215,0,
2216,0,
2217,0,
2218,0,
2219,0,
2220,784.82587,890462.06
2221,1007.72437,2420245
2222,1067.5269,2634518.8
2223,1093.0734,2681791.8
2224,1105.6283,2553136.2
2225,1111.384,2446639.5
2226,1112.4542,2435810.8
2227,1109.1877,2524112.5
2228,1100.4823,2650000.8
2229,1082.7317,2725830.8
2230,1045.0078,2517717.8
2231,941.0589,1884314.8
2232,299.40808,54721.88
2233,0,
2234,0,
2235,0,
2236,0,
2237,0,
2238,0,
2239,0,
2240,0,
2241,0,
2242,0,
2243,0,
2244,797.2021,940681.56
2245,1009.697,2421570.2
2246,1067.9617,2652149.8
2247,1093.0348,2720229.5
2248,1105.3945,2580835.5
2249,1111.0621,2460535.8
2250,1112.1003,2407069.8
2251,1108.8457,2499346
2252,1100.207,2575238.5
2253,1082.6324,2651262
2254,1045.4099,2523936.8
2255,943.6439,1878641.1
2256,326.72665,68377.97
2257,0,
2258,0,
2259,0,
2260,0,
2261,0,
2262,0,
2263,0,
2264,0,
2265,0,
2266,0,
2267,0,
2268,808.73694,990898.7
2269,1011.573,2437787.2
2270,1068.366,2589983.5
2271,1092.9814,2674807.5
2272,1105.1512,2564143
2273,1110.7329,2454103.5
2274,1111.7402,2417504.5
2275,1108.4973,2480824.5
2276,1099.924,2606643
2277,1082.5217,2682890
2278,1045.7885,2566930.8
2279,946.12976,1951825.5
2280,353.408,85763.03
2281,0,
2282,0,
2283,0,
2284,0,
2285,0,
2286,0,
2287,0,
2288,0,
2289,0,
2290,0,
2291,0,
2292,819.49884,1044041.3
2293,1013.3564,2438229.8
2294,1068.7406,2666772.5
2295,1092.9133,2690130.5
2296,1104.8984,2539053.2
2297,1110.3966,2442544.2
2298,1111.3737,2436103.5
2299,1108.1427,2496618.8
2300,1099.6335,2600215.2
2301,1082.4001,2683174.8
2302,1046.1438,2556418
2303,948.52094,1986154.6
2304,379.3023,102124.59
2305,0,
2306,0,
2307,0,
2308,0,
2309,0,
2310,0,
2311,0,
2312,0,
2313,0,
2314,0,
2315,0,
2316,829.5498,1116224.4
2317,1015.05115,2551771.5
2318,1069.0865,2837721.5
2319,1092.831,2807382
2320,1104.637,2727578.5
2321,1110.0537,2630756.8
2322,1111.0016,2592102.2
2323,1107.7819,2636816
2324,1099.3359,2736725.8
2325,1082.2677,2817608.5
2326,1046.4773,2673174.2
2327,950.82196,2112457
2328,404.30722,126952.69
2329,0,
2330,0,
2331,0,
2332,0,
2333,0,
2334,0,
2335,0,
2336,0,
2337,0,
2338,0,
2339,0,
2340,838.9458,1212929.2
2341,1016.6611,2629537
2342,1069.4048,2877875.5
2343,1092.735,2881279.2
2344,1104.367,2724133.8
2345,1109.7042,2652576.2
2346,1110.6238,2591112.5
2347,1107.4158,2667581.2
2348,1099.0317,2792632
2349,1082.1255,2879097
2350,1046.7899,2728833.8
2351,953.0372,2166564.2
2352,428.35864,151984.33
2353,0,
2354,0,
2355,0,
2356,0,
2357,0,
2358,0,
2359,0,
2360,0,
2361,0,
2362,0,
2363,0,
2364,847.7379,1288610.4
2365,1018.1897,2662438.5
2366,1069.696,2905738
2367,1092.6255,2936542.5
2368,1104.0884,2817298.8
2369,1109.3488,2711180.5
2370,1110.2408,2714699.5
2371,1107.0442,2749956.5
2372,1098.7212,2830652.5
2373,1081.9736,2941206.2
2374,1047.0822,2799199.2
2375,955.1705,2250563
2376,451.42154,177557.28
2377,0,
2378,0,
2379,0,
2380,0,
2381,0,
2382,0,
2383,0,
2384,0,
2385,0,
2386,0,
2387,0,
2388,855.9722,1332662.4
2389,1019.64056,2618344
2390,1069.9613,2847107.2
2391,1092.5035,2869248.2
2392,1103.8022,2679665.5
2393,1108.9875,2631727.2
2394,1109.853,2633166
2395,1106.668,2637870.2
2396,1098.4049,2753741
2397,1081.813,2829911
2398,1047.3555,2708195.8
2399,957.22565,2206688
2400,473.48373,197560.73
2401,0,
2402,0,
2403,0,
2404,0,
2405,0,
2406,0,
2407,0,
2408,0,
2409,0,
2410,0,
2411,0,
2412,863.6906,1347176.6
2413,1021.0167,2544820
2414,1070.2015,2758098.2
2415,1092.3691,2764469.2
2416,1103.5084,2662924
2417,1108.6211,2555972.8
2418,1109.4607,2527351
2419,1106.2871,2651179.5
2420,1098.083,2715616
2421,1081.6438,2718663.5
2422,1047.6105,2580921
2423,959.20636,2191814.2
2424,494.5497,218176.8
2425,0,
2426,0,
2427,0,
2428,0,
2429,0,
2430,0,
2431,0,
2432,0,
2433,0,
2434,0,
2435,0,
2436,870.9316,1390229.1
2437,1022.32166,2541790.2
2438,1070.4177,2788757.8
2439,1092.223,2760485.5
2440,1103.2075,2655821.2
2441,1108.2495,2601161.2
2442,1109.0643,2567474
2443,1105.9022,2584911.2
2444,1097.7561,2695226.8
2445,1081.4669,2773566.8
2446,1047.8483,2674995.5
2447,961.1158,2235676
2448,514.6363,243109.62
2449,0,
2450,0,
2451,0,
2452,0,
2453,0,
2454,0,
2455,0,
2456,0,
2457,0,
2458,0,
2459,0,
2460,877.7291,1444078.1
2461,1023.55804,2611549.5
2462,1070.6101,2882364.8
2463,1092.0654,2884356.8
2464,1102.8998,2797247.5
2465,1107.8732,2660493.5
2466,1108.6637,2681030.8
2467,1105.5133,2742239.5
2468,1097.4243,2846076.2
2469,1081.2821,2909166.5
2470,1048.0691,2755451.5
2471,962.95685,2369285.5
2472,533.769,276716.78
2473,0,
2474,0,
2475,0,
2476,0,
2477,0,
2478,0,
2479,0,
2480,0,
2481,0,
2482,0,
2483,0,
2484,884.1154,1527804.1
2485,1024.7286,2661128.2
2486,1070.78,2844381
2487,1091.8967,2792026.2
2488,1102.5854,2718057
2489,1107.4921,2621839.5
2490,1108.2596,2617528
2491,1105.1207,2657048.5
2492,1097.0881,2766935
2493,1081.0903,2813668.8
2494,1048.2739,2686730.2
2495,964.73254,2283198.2
2496,551.9794,297691.22
2497,0,
2498,0,
2499,0,
2500,0,
2501,0,
2502,0,
2503,0,
2504,0,
2505,0,
2506,0,
2507,0,
2508,890.1195,1556625
2509,1025.8364,2557617.2
2510,1070.928,2745086.5
2511,1091.7175,2732965
2512,1102.265,2651378.5
2513,1107.107,2528352
2514,1107.852,2560068
2515,1104.7249,2623312.8
2516,1096.7477,2726732.5
2517,1080.8918,2750127.8
2518,1048.4634,2589017.8
2519,966.44556,2255574.2
2520,569.3028,321103.4
2521,0,
2522,0,
2523,0,
2524,0,
2525,0,
2526,0,
2527,0,
2528,0,
2529,0,
2530,0,
2531,0,
2532,895.7675,1592780.8
2533,1026.8838,2586558
2534,1071.0549,2786219.8
2535,1091.5282,2778338.5
2536,1101.9387,2694158.5
2537,1106.718,2569113.2
2538,1107.4414,2539252
2539,1104.3259,2624448
2540,1096.4036,2663603.2
2541,1080.687,2803684
2542,1048.6383,2671716.8
2543,968.09845,2256337
2544,585.77747,345785.06
2545,0,
2546,0,
2547,0,
2548,0,
2549,0,
2550,0,
2551,0,
2552,0,
2553,0,
2554,0,
2555,0,
2556,901.0836,1642808.6
2557,1027.8734,2561524.5
2558,1071.1616,2801435.5
2559,1091.3291,2829280.8
2560,1101.6072,2700226
2561,1106.3253,2620543.8
2562,1107.0281,2627463.5
2563,1103.9246,2689301.2
2564,1096.0558,2808379
2565,1080.4763,2873129
2566,1048.7992,2729958.8
2567,969.69336,2350701.8
2568,601.4421,390863.75
2569,0,
2570,0,
2571,0,
2572,0,
2573,0,
2574,0,
2575,0,
2576,0,
2577,0,
2578,0,
2579,0,0
2580,906.0902,1725066.5
2581,1028.8076,2708779.8
2582,1071.2488,2909120.8
2583,1091.121,2866706.2
2584,1101.2701,2841797.2
2585,1105.9296,2694529
2586,1106.6122,2706657.8
2587,1103.5206,2740407
2588,1095.7053,2862906
2589,1080.26,2893457.8
2590,1048.9469,2754131.2
2591,971.2328,2382710.8
2592,616.336,418841.47
2593,0,
2594,0,
2595,0,
2596,0,
2597,0,
2598,0,
2599,0,
2600,0,
2601,0,
2602,0,
2603,0,0
2604,910.80756,1780349.6
2605,1029.6887,2671604
2606,1071.3169,2873353.2
2607,1090.9038,2867016.5
2608,1100.9285,2757142.5
2609,1105.5306,2639102.8
2610,1106.1943,2602721.5
2611,1103.1145,2686000.5
2612,1095.3518,2721409.2
2613,1080.0385,2869528
2614,1049.0814,2720351.8
2615,972.7189,2306457.5
2616,630.4976,443311.38
2617,0,
2618,0,
2619,0,
2620,0,
2621,0,
2622,0,
2623,0,
2624,0,
2625,0,
2626,0,
2627,187.57788,14435.412
2628,915.25446,1806015
2629,1030.5188,2643611.2
2630,1071.3671,2852236
2631,1090.6783,2853732.8
2632,1100.582,2746434
2633,1105.1292,2622655.8
2634,1105.7744,2595500.2
2635,1102.7069,2684905.5
2636,1094.9957,2809062.8
2637,1079.8125,2759971
2638,1049.2041,2678600.5
2639,974.1536,2304679
2640,643.96515,466377.3
2641,0,
2642,0,
2643,0,
2644,0,
2645,0,
2646,0,
2647,0,
2648,0,
2649,0,
2650,0,
2651,223.78513,25954.77
2652,919.4478,1823695.2
2653,1031.3,2589729.2
2654,1071.3999,2749171.8
2655,1090.4448,2729829.2
2656,1100.2317,2702233.8
2657,1104.7251,2646236.8
2658,1105.3529,2624575.2
2659,1102.2974,2698297.2
2660,1094.6375,2787469
2661,1079.5818,2809215.5
2662,1049.3148,2678361
2663,975.5389,2320062.8
2664,656.7746,498200.6
2665,0,
2666,0,
2667,0,
2668,0,
2669,0,
2670,0,
2671,0,
2672,0,
2673,0,
2674,0,
2675,260.43872,40472.395
2676,923.40375,1867255.8
2677,1032.0345,2573751.2
2678,1071.4159,2741118
2679,1090.2037,2748673.5
2680,1099.8773,2660166
2681,1104.3191,2591417.5
2682,1104.9298,2547225.2
2683,1101.8868,2632728
2684,1094.2772,2710590.2
2685,1079.3472,2690062
2686,1049.4146,2570936.5
2687,976.87646,2329809.8
2688,668.961,530203.8
2689,0,
2690,0,
2691,0,
2692,0,
2693,0,
2694,0,
2695,0,
2696,0,
2697,0,
2698,0,
2699,296.62918,56854.055
2700,927.1369,1878568.2
2701,1032.724,2601340
2702,1071.416,2809562.2
2703,1089.9556,2748181
2704,1099.5194,2666357.2
2705,1103.9109,2657020.8
2706,1104.506,2576252
2707,1101.4751,2617499.5
2708,1093.9156,2675243.8
2709,1079.1089,2795047
2710,1049.5035,2668572.2
2711,978.1682,2329218.2
2712,680.55786,562414.1
2713,0,
2714,0,
2715,0,
2716,0,
2717,0,
2718,0,
2719,0,
2720,0,
2721,0,
2722,0,
2723,331.71323,77236.055
2724,930.66034,1919590.2
2725,1033.3705,2568690
2726,1071.4006,2736573.2
2727,1089.7002,2768040
2728,1099.1582,2661605
2729,1103.5013,2623686.2
2730,1104.081,2581518.2
2731,1101.0626,2723589
2732,1093.5522,2737986.2
2733,1078.8667,2784652.5
2734,1049.5823,2626730
2735,979.41516,2290922
2736,691.59686,581018
2737,0,
2738,0,
2739,0,
2740,0,
2741,0,
2742,0,
2743,0,
2744,0,
2745,0,
2746,0,
2747,365.27243,99816.016
2748,933.98737,1959716.8
2749,1033.9757,2602265.8
2750,1071.3705,2802599.8
2751,1089.4386,2758798
2752,1098.7941,2675231
2753,1103.0905,2626617.2
2754,1103.6554,2664613
2755,1100.6499,2674045.5
2756,1093.188,2824833
2757,1078.6216,2832951.8
2758,1049.6511,2662551.5
2759,980.61957,2327972
2760,702.10785,620346.06
2761,0,
2762,0,
2763,0,
2764,0,
2765,0,
2766,0,
2767,0,
2768,0,
2769,0,
2770,0,
2771,397.06363,124672.23
2772,937.129,2015740
2773,1034.5413,2627432
2774,1071.3264,2816559.8
2775,1089.1709,2783159.8
2776,1098.4274,2679408.8
2777,1102.6786,2602099.8
2778,1103.2299,2579712.8
2779,1100.2368,2648973.8
2780,1092.8228,2688535
2781,1078.3737,2753860.8
2782,1049.7107,2586616.2
2783,981.78253,2293614.2
2784,712.119,637499.06
2785,0,
2786,0,
2787,0,
2788,0,
2789,0,
2790,0,
2791,0,
2792,0,
2793,0,
2794,0,
2795,426.97147,151848.33
2796,940.0962,2054969.4
2797,1035.0688,2623242
2798,1071.2687,2775584.2
2799,1088.8978,2774962
2800,1098.0582,2699794.5
2801,1102.2659,2637828.2
2802,1102.804,2609508.5
2803,1099.8239,2653699.5
2804,1092.4573,2812147.8
2805,1078.1234,2872307.2
2806,1049.7615,2741388.8
2807,982.90546,2357522.5
2808,721.65735,685349.5
2809,0,
2810,0,
2811,0,
2812,0,
2813,0,
2814,0,
2815,0,
2816,0,
2817,0,
2818,0,
2819,454.96957,176813.14
2820,942.89886,2090465.9
2821,1035.5603,2639576
2822,1071.198,2826691.5
2823,1088.6194,2825093.5
2824,1097.6874,2761080.8
2825,1101.8529,2700306.5
2826,1102.3785,2688673.2
2827,1099.4114,2744134.8
2828,1092.0914,2859485
2829,1077.871,2868304.8
2830,1049.8038,2747372.8
2831,983.98987,2374526.8
2832,730.7483,718086.75
2833,0,
2834,0,
2835,0,
2836,0,
2837,0,
2838,0,
2839,0,
2840,0,
2841,0,
2842,0,
2843,481.09042,207603.33
2844,945.5459,2131969
2845,1036.0167,2651932.8
2846,1071.1151,2836650.2
2847,1088.3358,2780245.5
2848,1097.3141,2680714.2
2849,1101.4395,2606802.2
2850,1101.9534,2562485.2
2851,1098.9991,2599557.8
2852,1091.7253,2686389.2
2853,1077.6163,2747914.2
2854,1049.8379,2614854.2
2855,985.03674,2280863
2856,739.41547,721438.7
2857,0,
2858,0,
2859,0,
2860,0,
2861,0,
2862,0,
2863,0,
2864,0,
2865,0,
2866,0,
2867,505.40384,237253.89
2868,948.0461,2128682.2
2869,1036.4397,2547207.2
2870,1071.0205,2694260.8
2871,1088.0477,2719934.2
2872,1096.9398,2653031
2873,1101.0261,2598428.2
2874,1101.5292,2561651.2
2875,1098.588,2643783.2
2876,1091.3596,2652827.2
2877,1077.36,2711047
2878,1049.8644,2628559.8
2879,986.0475,2273788.5
2880,747.68195,743574.06
2881,0,
2882,0,
2883,0,
2884,0,
2885,0,
2886,0,
2887,0,
2888,0,
2889,0,
2890,0,
2891,528.0011,272834.3
2892,950.4073,2213118.8
2893,1036.8302,2672335.8
2894,1070.9144,2848788
2895,1087.7554,2856860
2896,1096.5645,2752606.8
2897,1100.613,2692886.2
2898,1101.1056,2672964.2
2899,1098.1777,2758446
2900,1090.9944,2838659.2
2901,1077.1022,2911781.5
2902,1049.8837,2752054.2
2903,987.0235,2373989.2
2904,755.56915,804853.1
2905,0,
2906,0,
2907,0,
2908,0,
2909,0,
2910,0,
2911,0,
2912,0,
2913,0,
2914,0,
2915,548.9849,303325.8
2916,952.6365,2242738.8
2917,1037.1901,2636516.8
2918,1070.7977,2834141
2919,1087.4594,2771864.5
2920,1096.1879,2770819.2
2921,1100.2002,2691371.2
2922,1100.6832,2666202.8
2923,1097.7687,2703976.8
2924,1090.6296,2774382
2925,1076.8436,2816266
2926,1049.8958,2696088.2
2927,987.9658,2325806.5
2928,763.0978,816910.3
2929,0,
2930,0,
2931,0,
2932,0,
2933,0,
2934,0,
2935,0,
2936,0,
2937,0,
2938,0,
2939,568.4617,326235.88
2940,954.74097,2215723.8
2941,1037.5203,2621096.5
2942,1070.671,2757800.2
2943,1087.1595,2742039.8
